Numero		Grupo		Tiempo				Mes				Edad
2		2		165.600847973			0.731149521846			5.10945435528
4		2		193.226831424			0.703606290096			9.67434900292
5		2		168.532186061			0.357742962477			6.16522191712
6		2		123.044502092			0.0761614343803			6.50984823152
7		2		79.7605786184			0.759737045432			6.3095348467
9		2		134.513265842			0.340482985184			3.19934356899
12		2		196.983506231			0.357378074483			6.42512399038
13		2		132.706600511			0.4568094805			5.34971999911
16		2		134.90091037			1.69990125198			2.71388981601
21		2		128.286188812			0.338988676055			10.281160076
23		2		165.09558731			0.993693331817			4.88606089731
24		2		177.850348527			0.169448273938			5.11449422518
27		2		83.4231432753			0.0736659100415			7.29156824538
29		2		125.707914924			0.986085070244			4.15679183071
30		2		162.477003522			0.955808068679			4.3842733698
31		2		132.580850814			0.543608294795			9.53457696282
32		2		135.374238091			0.383337398836			4.69780129369
33		2		88.7612392151			0.350253643605			4.64646706172
34		2		115.11086955			1.70792279183			3.66584343696
36		2		190.708176919			0.798573174431			9.00450006289
37		2		189.213165232			0.585615127231			3.98545959998
38		2		141.669293939			0.178241880405			9.4101367301
41		2		195.532467286			0.23876380872			2.69779509573
45		2		119.05169978			0.584659113044			6.03171597572
48		2		130.19250887			0.301165360064			3.41164644046
49		2		179.299334186			0.163763592703			4.63053737718
50		2		186.065967327			1.04787551167			13.3137800169
57		2		211.594864543			1.2041897334			7.28472181087
58		2		144.622886687			0.210765266914			8.27428223976
59		2		202.462670802			1.08482610415			5.96543186462
60		2		112.848434742			1.18726676309			2.30795601729
61		2		74.6130951725			0.20345133747			2.68412693349
62		2		128.283829316			0.42070948273			6.49482444538
64		2		174.432887037			0.379632814191			4.14034807725
65		2		82.8320248337			0.20915392219			15.2412360011
68		2		107.57357524			0.647336666091			9.61541591318
70		2		167.35024963			2.98570031941			3.71803816325
74		2		198.124221118			1.23950409444			3.94707228668
77		2		189.175873982			0.658158223399			2.84244527184
79		2		201.674163892			0.832964796831			1.34340450083
82		2		127.151637211			1.20087368396			3.16661855859
83		2		145.349764238			1.2935597065			7.21473575287
85		2		188.126826134			0.507030585403			7.71995072383
86		2		105.172406642			0.431086496758			3.81489904707
87		2		150.381439278			0.84855453439			8.81697845725
88		2		190.5857016			0.539997638939			1.73128585657
90		2		212.418827302			0.580523825655			7.84621165913
91		2		101.665250433			0.647248377799			3.90678861091
92		2		133.590821251			0.119887798469			11.0690541336
94		2		121.460191426			0.935296021241			3.39119352065
95		2		171.665689897			1.22380277799			7.42769478219
97		2		93.7647784448			0.43061292108			7.02377317459
