Numero		Grupo		Tiempo				Mes				Edad
2		0		261.117484208			1.26478649472			5.93068367285
5		0		256.889130818			0.330516387075			5.94982560417
7		0		281.995475814			0.358559230495			1.95503477659
16		0		308.705689266			0.578676138067			4.14848703544
18		0		264.933485355			0.987138127284			1.72013784262
20		0		292.434291398			1.02333935848			5.66689726554
21		0		213.212298611			0.330658821334			3.26751313187
26		0		233.962893132			0.422415896599			7.75563224845
30		0		215.046242318			0.965029076244			5.5428327747
31		0		320.38108153			1.13052163362			9.49473667437
32		0		222.053522639			0.976941909061			2.18772774547
33		0		251.744462725			1.1531092002			5.08971805081
37		0		359.053716741			0.37158971254			7.64019569102
44		0		212.678076281			0.428010022043			5.56356248283
45		0		257.32498427			0.731317458798			2.46040940119
46		0		287.559182927			0.774661962323			2.0663102118
58		0		230.900537761			0.622046963883			8.96907764947
65		0		217.836207325			1.0045896552			3.71600852315
68		0		335.564622333			0.944079060352			5.32683616291
71		0		332.21283006			0.577130052996			4.14738549456
73		0		253.688650059			0.851518674222			7.88601069799
74		0		222.137059073			0.27801262071			5.68537338266
78		0		232.800975366			0.242841016088			10.9809731121
82		0		352.028835646			2.55165435162			3.12995516556
86		0		220.169600012			1.4784373011			3.12717072501
87		0		221.775058161			0.841127045115			4.64437277041
89		0		400.184583932			1.56668322976			4.8031556019
90		0		340.37945487			0.83891454118			6.08990508201
92		0		250.400255235			0.396581799782			4.06448328721
94		0		231.262762163			0.826039989391			5.01501680317
97		0		286.975653968			1.17155794668			9.50741792276
98		0		265.432202093			1.66068878424			6.53224205293
