Numero		Grupo		Tiempo				Mes				Edad
0		0		213.639017904			0.417381591305			1.68845639058
1		0		267.422622609			1.05967627219			4.06920618251
2		2		165.600847973			0.731149521846			5.10945435528
3		0		253.261629514			1.60944702481			4.60581870185
4		2		193.226831424			0.703606290096			9.67434900292
5		2		168.532186061			0.357742962477			6.16522191712
6		2		123.044502092			0.0761614343803			6.50984823152
7		2		79.7605786184			0.759737045432			6.3095348467
8		0		329.853914858			2.34684421492			3.2968991825
9		2		134.513265842			0.340482985184			3.19934356899
10		0		242.011296168			1.17006819645			7.76359563822
11		0		315.350617368			1.98311943724			6.62498182958
12		2		196.983506231			0.357378074483			6.42512399038
13		2		132.706600511			0.4568094805			5.34971999911
14		0		222.303002981			0.659057314623			5.23586374685
15		0		246.965987487			2.13972849073			3.68997737991
16		2		134.90091037			1.69990125198			2.71388981601
17		0		314.997909112			0.297676647167			2.85501978303
18		0		438.029708121			0.593117378621			5.89451419673
19		0		331.458449401			0.748246647864			6.12687764323
20		0		271.78050108			0.393791504127			6.92077841426
21		2		128.286188812			0.338988676055			10.281160076
22		0		270.869825577			0.633072931157			3.63217651526
23		2		165.09558731			0.993693331817			4.88606089731
24		2		177.850348527			0.169448273938			5.11449422518
25		0		298.230017885			0.587954455958			3.77268925266
26		0		227.040735128			0.270894420992			4.88167728026
27		2		83.4231432753			0.0736659100415			7.29156824538
28		0		286.84014305			0.240895352607			2.31480773351
29		2		125.707914924			0.986085070244			4.15679183071
30		2		162.477003522			0.955808068679			4.3842733698
31		2		132.580850814			0.543608294795			9.53457696282
32		2		135.374238091			0.383337398836			4.69780129369
33		2		88.7612392151			0.350253643605			4.64646706172
34		2		115.11086955			1.70792279183			3.66584343696
35		0		249.139400223			0.977435882826			5.42237571753
36		2		190.708176919			0.798573174431			9.00450006289
37		2		189.213165232			0.585615127231			3.98545959998
38		2		141.669293939			0.178241880405			9.4101367301
39		0		315.58653607			1.85392918268			4.26735302628
40		0		258.005455379			0.141518920663			5.33290028903
41		2		195.532467286			0.23876380872			2.69779509573
42		0		278.028878879			0.078363392804			7.73027274368
43		0		404.408474716			1.49134678132			3.38702813092
44		0		294.196775529			0.441014212748			2.21799836066
45		2		119.05169978			0.584659113044			6.03171597572
46		0		324.176000615			0.256588592568			2.04936574274
47		1		62.8890712954			0.593850073421			3.89873239095
48		2		130.19250887			0.301165360064			3.41164644046
49		2		179.299334186			0.163763592703			4.63053737718
50		2		186.065967327			1.04787551167			13.3137800169
51		0		297.02939868			1.02804990906			4.33789373515
52		0		386.285921154			0.244464011138			2.45516603815
53		0		302.322461922			1.21883113137			3.29605463423
54		0		408.97225764			1.10489893508			4.60693204957
55		0		287.443586416			0.476008067238			5.05504696151
56		0		279.605241126			0.584147825693			3.99560253277
57		2		211.594864543			1.2041897334			7.28472181087
58		2		144.622886687			0.210765266914			8.27428223976
59		2		202.462670802			1.08482610415			5.96543186462
60		2		112.848434742			1.18726676309			2.30795601729
61		2		74.6130951725			0.20345133747			2.68412693349
62		2		128.283829316			0.42070948273			6.49482444538
63		0		339.186728385			0.98714840165			5.56348643061
64		2		174.432887037			0.379632814191			4.14034807725
65		2		82.8320248337			0.20915392219			15.2412360011
66		0		411.434024018			1.16280177986			3.94560631204
67		0		312.196353077			0.419361834736			6.47471214682
68		2		107.57357524			0.647336666091			9.61541591318
69		0		224.627479003			0.480420317749			3.26057484874
70		2		167.35024963			2.98570031941			3.71803816325
71		1		0.0			1.18343394884			3.72205408742
72		0		358.950749553			0.600757171552			6.98267374918
73		0		226.493956683			0.175348469541			6.76735327946
74		2		198.124221118			1.23950409444			3.94707228668
75		0		225.537906016			0.0859206349571			6.60904054727
76		0		328.377325951			0.537458777797			4.34630436834
77		2		189.175873982			0.658158223399			2.84244527184
78		1		60.6861623298			0.426546921512			4.10943761728
79		2		201.674163892			0.832964796831			1.34340450083
80		0		219.492643356			1.50798910855			3.6504798893
81		0		328.354477064			1.51771682707			3.56802956651
82		2		127.151637211			1.20087368396			3.16661855859
83		2		145.349764238			1.2935597065			7.21473575287
84		0		221.459716436			0.746395017796			0.919330049088
85		2		188.126826134			0.507030585403			7.71995072383
86		2		105.172406642			0.431086496758			3.81489904707
87		2		150.381439278			0.84855453439			8.81697845725
88		2		190.5857016			0.539997638939			1.73128585657
89		0		424.574255568			1.25244995135			2.83646169762
90		2		212.418827302			0.580523825655			7.84621165913
91		2		101.665250433			0.647248377799			3.90678861091
92		2		133.590821251			0.119887798469			11.0690541336
93		0		272.928411292			1.81530501587			8.5295454543
94		2		121.460191426			0.935296021241			3.39119352065
95		2		171.665689897			1.22380277799			7.42769478219
96		0		386.89882775			1.07799364643			7.56102435853
97		2		93.7647784448			0.43061292108			7.02377317459
98		0		226.550960745			1.43895617466			7.5064115006
